  -7.0305836237934773       -1.5392840715506240        0.00000000    
  -7.0305836237934773       -1.3497742314764329        0.00000000    
  -7.0305836237934773       -1.2077390368382721        0.00000000    
  -7.0305836237934773       -1.0930812312444469        0.00000000    
  -7.0305836237934773      -0.99621505976758651        0.00000000    
  -7.0305836237934773      -0.91181026672309018        0.00000000    
  -7.0305836237934773      -0.83659247447845786        0.00000000    
  -7.0305836237934773      -0.76840322013973739        0.00000000    
  -7.0305836237934773      -0.70574229287053003        0.00000000    
  -7.0305836237934773      -0.64752283423256118        0.00000000    
  -7.0305836237934773      -0.59293051788050544        0.00000000    
  -7.0305836237934773      -0.54133784000267737        0.00000000    
  -7.0305836237934773      -0.49224948372612271        0.00000000    
  -7.0305836237934773      -0.44526612332461507        0.00000000    
  -7.0305836237934773      -0.40005964448292480        0.00000000    
  -7.0305836237934773      -0.35635568824317826        0.00000000    
  -7.0305836237934773      -0.31392103687295525        0.00000000    
  -7.0305836237934773      -0.27255428345278615        0.00000000    
  -7.0305836237934773      -0.23207877632325011        0.00000000    
  -7.0305836237934773      -0.19233716674606702        0.00000000    
  -7.0305836237934773      -0.15318710077950856        0.00000000    
  -7.0305836237934773      -0.11449773349172707        0.00000000    
  -7.0305836237934773       -7.6146833580808107E-002   0.00000000    
  -7.0305836237934773       -3.8018306052537088E-002   0.00000000    
  -7.0305836237934773       -6.9388939039072284E-017   0.00000000    
  -7.0305836237934773        3.8018306052536949E-002   0.00000000    
  -7.0305836237934773        7.6146833580807968E-002   0.00000000    
  -7.0305836237934773       0.11449773349172693        0.00000000    
  -7.0305836237934773       0.15318710077950845        0.00000000    
  -7.0305836237934773       0.19233716674606685        0.00000000    
  -7.0305836237934773       0.23207877632324994        0.00000000    
  -7.0305836237934773       0.27255428345278604        0.00000000    
  -7.0305836237934773       0.31392103687295514        0.00000000    
  -7.0305836237934773       0.35635568824317815        0.00000000    
  -7.0305836237934773       0.40005964448292464        0.00000000    
  -7.0305836237934773       0.44526612332461490        0.00000000    
  -7.0305836237934773       0.49224948372612259        0.00000000    
  -7.0305836237934773       0.54133784000267715        0.00000000    
  -7.0305836237934773       0.59293051788050533        0.00000000    
  -7.0305836237934773       0.64752283423256107        0.00000000    
